date,asset,strategy_value,fixed_value,cash,cash_pct,in_risk,price
2015-06-01,SPX,159.8178486568364,159.8178486568364,0.0,0.0,False,2111.72998046875
2015-06-02,SPX,159.6566569835954,159.6566569835954,0.0,0.0,False,2109.60009765625
2015-06-03,SPX,159.99494886178996,159.99494886178996,0.0,0.0,False,2114.070068359375
2015-06-04,SPX,158.6152856062988,158.6152856062988,0.0,0.0,False,2095.840087890625
2015-06-05,SPX,158.38748504011494,158.38748504011494,0.0,0.0,False,2092.830078125
2015-06-08,SPX,157.3620037177229,157.3620037177229,0.0,0.0,False,2079.280029296875
2015-06-09,SPX,157.4278365847286,157.4278365847286,0.0,0.0,False,2080.14990234375
2015-06-10,SPX,159.323649472497,159.323649472497,0.0,0.0,False,2105.199951171875
2015-06-11,SPX,159.6006537784609,159.6006537784609,0.0,0.0,False,2108.860107421875
2015-06-12,SPX,158.48435894460857,158.48435894460857,0.0,0.0,False,2094.110107421875
2015-06-15,SPX,157.75175350627694,157.75175350627694,0.0,0.0,False,2084.429931640625
2015-06-16,SPX,158.64933836349542,158.64933836349542,0.0,0.0,False,2096.2900390625
2015-06-17,SPX,158.96340714636455,158.96340714636455,0.0,0.0,False,2100.43994140625
2015-06-18,SPX,160.53757575997216,160.53757575997216,0.0,0.0,False,2121.239990234375
2015-06-19,SPX,159.686164446017,159.686164446017,0.0,0.0,False,2109.989990234375
2015-06-22,SPX,160.65943030892038,160.65943030892038,0.0,0.0,False,2122.85009765625
2015-06-23,SPX,160.7615885805102,160.7615885805102,0.0,0.0,False,2124.199951171875
2015-06-24,SPX,159.57946087965217,159.57946087965217,0.0,0.0,False,2108.580078125
2015-06-25,SPX,159.1049394958632,159.1049394958632,0.0,0.0,False,2102.31005859375
2015-06-26,SPX,159.04287589769532,159.04287589769532,0.0,0.0,False,2101.489990234375
2015-06-29,SPX,155.7242564076891,155.7242564076891,0.0,0.0,False,2057.639892578125
2015-06-30,SPX,156.13824776837657,156.13824776837657,0.0,0.0,False,2063.110107421875
2015-07-01,SPX,158.22122891735344,158.22122891735344,0.0,0.0,False,2077.419921875
2015-07-02,SPX,158.17249318076983,158.17249318076983,0.0,0.0,False,2076.780029296875
2015-07-06,SPX,157.56166946967812,157.56166946967812,0.0,0.0,False,2068.760009765625
2015-07-07,SPX,158.51979805978874,158.51979805978874,0.0,0.0,False,2081.340087890625
2015-07-08,SPX,155.8800076426072,155.8800076426072,0.0,0.0,False,2046.6800537109373
2015-07-09,SPX,156.23263979691464,156.23263979691464,0.0,0.0,False,2051.31005859375
2015-07-10,SPX,158.16031389520623,158.16031389520623,0.0,0.0,False,2076.6201171875
2015-07-13,SPX,159.91052371652185,159.91052371652185,0.0,0.0,False,2099.60009765625
2015-07-14,SPX,160.62263073824727,160.62263073824727,0.0,0.0,False,2108.949951171875
2015-07-15,SPX,160.5045753427611,160.5045753427611,0.0,0.0,False,2107.39990234375
2015-07-16,SPX,161.79096821888731,161.79096821888731,0.0,0.0,False,2124.2900390625
2015-07-17,SPX,161.96993863652074,161.96993863652074,0.0,0.0,False,2126.639892578125
2015-07-20,SPX,162.09485533944658,162.09485533944658,0.0,0.0,False,2128.280029296875
2015-07-21,SPX,161.40405741887525,161.40405741887525,0.0,0.0,False,2119.2099609375
2015-07-22,SPX,161.01867135384978,161.01867135384978,0.0,0.0,False,2114.14990234375
2015-07-23,SPX,160.10472288969208,160.10472288969208,0.0,0.0,False,2102.14990234375
2015-07-24,SPX,158.3910695193964,158.3910695193964,0.0,0.0,False,2079.64990234375
2015-07-27,SPX,157.47635868774543,157.47635868774543,0.0,0.0,False,2067.639892578125
2015-07-28,SPX,159.42688521650678,159.42688521650678,0.0,0.0,False,2093.25
2015-07-29,SPX,160.59369796216023,160.59369796216023,0.0,0.0,False,2108.570068359375
2015-07-30,SPX,160.59825357279092,160.59825357279092,0.0,0.0,False,2108.6298828125
2015-07-31,SPX,160.23345143008441,160.23345143008441,0.0,0.0,False,2103.840087890625
2015-08-03,SPX,160.79170595354236,160.79170595354236,0.0,0.0,False,2098.0400390625
2015-08-04,SPX,160.4299720841805,160.4299720841805,0.0,0.0,False,2093.320068359375
2015-08-05,SPX,160.9296599088936,160.9296599088936,0.0,0.0,False,2099.840087890625
2015-08-06,SPX,159.68197462411328,159.68197462411328,0.0,0.0,False,2083.56005859375
2015-08-07,SPX,159.22290771857388,159.22290771857388,0.0,0.0,False,2077.570068359375
2015-08-10,SPX,161.26226122590475,161.26226122590475,0.0,0.0,False,2104.179931640625
2015-08-11,SPX,159.72106126628455,159.72106126628455,0.0,0.0,False,2084.070068359375
2015-08-12,SPX,159.87280500396233,159.87280500396233,0.0,0.0,False,2086.050048828125
2015-08-13,SPX,159.66893326959277,159.66893326959277,0.0,0.0,False,2083.389892578125
2015-08-14,SPX,160.2935524058317,160.2935524058317,0.0,0.0,False,2091.5400390625
2015-08-17,SPX,161.12891010156076,161.12891010156076,0.0,0.0,False,2102.43994140625
2015-08-18,SPX,160.7058612841878,160.7058612841878,0.0,0.0,False,2096.919921875
2015-08-19,SPX,159.3792542872589,159.3792542872589,0.0,0.0,False,2079.610107421875
2015-08-20,SPX,156.01632491561367,156.01632491561367,0.0,0.0,False,2035.72998046875
2015-08-21,SPX,151.04705429917865,151.04705429917865,0.0,0.0,False,1970.8900146484373
2015-08-24,SPX,145.0937320926465,145.0937320926465,0.0,0.0,False,1893.2099609375
2015-08-25,SPX,143.13177537580935,143.13177537580935,0.0,0.0,False,1867.6099853515625
2015-08-26,SPX,148.71876088197243,148.71876088197243,0.0,0.0,False,1940.510009765625
2015-08-27,SPX,152.33229194912784,152.33229194912784,0.0,0.0,False,1987.6600341796875
2015-08-28,SPX,152.42502215429812,152.42502215429812,0.0,0.0,False,1988.8699951171875
2015-08-31,SPX,151.14592161235862,151.14592161235862,0.0,0.0,False,1972.1800537109373
2015-09-01,SPX,147.67556232678794,147.67556232678794,0.0,0.0,False,1913.8499755859373
2015-09-02,SPX,150.37698769719722,150.37698769719722,0.0,0.0,False,1948.8599853515625
2015-09-03,SPX,150.55214584179916,150.55214584179916,0.0,0.0,False,1951.1300048828125
2015-09-04,SPX,148.2442423106739,148.2442423106739,0.0,0.0,False,1921.219970703125
2015-09-08,SPX,151.9626605844397,151.9626605844397,0.0,0.0,False,1969.4100341796875
2015-09-09,SPX,149.85075031384773,149.85075031384773,0.0,0.0,False,1942.0400390625
2015-09-10,SPX,150.64165583578458,150.64165583578458,0.0,0.0,False,1952.2900390625
2015-09-11,SPX,151.3175914548922,151.3175914548922,0.0,0.0,False,1961.050048828125
2015-09-14,SPX,150.69875460286227,150.69875460286227,0.0,0.0,False,1953.030029296875
2015-09-15,SPX,152.63241725415722,152.63241725415722,0.0,0.0,False,1978.0899658203125
2015-09-16,SPX,153.96114568955,153.96114568955,0.0,0.0,False,1995.31005859375
2015-09-17,SPX,153.56684206246206,153.56684206246206,0.0,0.0,False,1990.199951171875
2015-09-18,SPX,151.08456217453877,151.08456217453877,0.0,0.0,False,1958.030029296875
2015-09-21,SPX,151.77438159151387,151.77438159151387,0.0,0.0,False,1966.969970703125
2015-09-22,SPX,149.90475960623039,149.90475960623039,0.0,0.0,False,1942.739990234375
2015-09-23,SPX,149.5976582862367,149.5976582862367,0.0,0.0,False,1938.760009765625
2015-09-24,SPX,149.09456370570973,149.09456370570973,0.0,0.0,False,1932.239990234375
2015-09-25,SPX,149.02511645898193,149.02511645898193,0.0,0.0,False,1931.3399658203125
2015-09-28,SPX,145.20022433779837,145.20022433779837,0.0,0.0,False,1881.77001953125
2015-09-29,SPX,145.379234906639,145.379234906639,0.0,0.0,False,1884.0899658203125
2015-09-30,SPX,148.15242462979737,148.15242462979737,0.0,0.0,False,1920.030029296875
2015-10-01,SPX,149.44486036411965,149.44486036411965,0.0,0.0,False,1923.8199462890625
2015-10-02,SPX,151.58420677232002,151.58420677232002,0.0,0.0,False,1951.3599853515625
2015-10-05,SPX,154.35665778205708,154.35665778205708,0.0,0.0,False,1987.050048828125
2015-10-06,SPX,153.80278963750294,153.80278963750294,0.0,0.0,False,1979.9200439453125
2015-10-07,SPX,155.03869250781952,155.03869250781952,0.0,0.0,False,1995.8299560546875
2015-10-08,SPX,156.40589121147508,156.40589121147508,0.0,0.0,False,2013.4300537109373
2015-10-09,SPX,156.51930289475794,156.51930289475794,0.0,0.0,False,2014.8900146484373
2015-10-12,SPX,156.7189396981153,156.7189396981153,0.0,0.0,False,2017.4599609375
2015-10-13,SPX,155.6492664940151,155.6492664940151,0.0,0.0,False,2003.68994140625
2015-10-14,SPX,154.91518187447846,154.91518187447846,0.0,0.0,False,1994.239990234375
2015-10-15,SPX,157.21610200102802,157.21610200102802,0.0,0.0,False,2023.8599853515625
2015-10-16,SPX,157.93465415089767,157.93465415089767,0.0,0.0,False,2033.1099853515625
2015-10-19,SPX,157.97738266635523,157.97738266635523,0.0,0.0,False,2033.6600341796875
2015-10-20,SPX,157.75288253243204,157.75288253243204,0.0,0.0,False,2030.77001953125
2015-10-21,SPX,156.8339065248813,156.8339065248813,0.0,0.0,False,2018.93994140625
2015-10-22,SPX,159.44167352930288,159.44167352930288,0.0,0.0,False,2052.510009765625
2015-10-23,SPX,161.20037012225743,161.20037012225743,0.0,0.0,False,2075.14990234375
2015-10-26,SPX,160.89197758348445,160.89197758348445,0.0,0.0,False,2071.179931640625
2015-10-27,SPX,160.4810404006462,160.4810404006462,0.0,0.0,False,2065.889892578125
2015-10-28,SPX,162.38114125958015,162.38114125958015,0.0,0.0,False,2090.35009765625
2015-10-29,SPX,162.30810641136574,162.30810641136574,0.0,0.0,False,2089.409912109375
2015-10-30,SPX,161.5274243828281,161.5274243828281,0.0,0.0,False,2079.360107421875
2015-11-02,SPX,164.44537146148932,164.44537146148932,0.0,0.0,False,2104.050048828125
2015-11-03,SPX,164.89398950971628,164.89398950971628,0.0,0.0,False,2109.7900390625
2015-11-04,SPX,164.30937976272222,164.30937976272222,0.0,0.0,False,2102.31005859375
2015-11-05,SPX,164.12335716257058,164.12335716257058,0.0,0.0,False,2099.929931640625
2015-11-06,SPX,164.06630438029003,164.06630438029003,0.0,0.0,False,2099.199951171875
2015-11-09,SPX,162.4547254710475,162.4547254710475,0.0,0.0,False,2078.580078125
2015-11-10,SPX,162.70012875964633,162.70012875964633,0.0,0.0,False,2081.719970703125
2015-11-11,SPX,162.17491878229754,162.17491878229754,0.0,0.0,False,2075.0
2015-11-12,SPX,159.90603076134892,159.90603076134892,0.0,0.0,False,2045.969970703125
2015-11-13,SPX,158.1139055558058,158.1139055558058,0.0,0.0,False,2023.0400390625
2015-11-16,SPX,160.47031903238016,160.47031903238016,0.0,0.0,False,2053.18994140625
2015-11-17,SPX,160.2553884171265,160.2553884171265,0.0,0.0,False,2050.43994140625
2015-11-18,SPX,162.8455084078723,162.8455084078723,0.0,0.0,False,2083.580078125
2015-11-19,SPX,162.66261512420698,162.66261512420698,0.0,0.0,False,2081.239990234375
2015-11-20,SPX,163.28239151927568,163.28239151927568,0.0,0.0,False,2089.169921875
2015-11-23,SPX,163.08076049908877,163.08076049908877,0.0,0.0,False,2086.590087890625
2015-11-24,SPX,163.28004453191096,163.28004453191096,0.0,0.0,False,2089.139892578125
2015-11-25,SPX,163.25895980802466,163.25895980802466,0.0,0.0,False,2088.8701171875
2015-11-27,SPX,163.35587321310928,163.35587321310928,0.0,0.0,False,2090.110107421875
2015-11-30,SPX,162.5977390507107,162.5977390507107,0.0,0.0,False,2080.409912109375
2015-12-01,SPX,165.33437613221636,165.33437613221636,0.0,0.0,False,2102.6298828125
2015-12-02,SPX,163.51641006138888,163.51641006138888,0.0,0.0,False,2079.510009765625
2015-12-03,SPX,161.16610258100008,161.16610258100008,0.0,0.0,False,2049.6201171875
2015-12-04,SPX,164.4741446658463,164.4741446658463,0.0,0.0,False,2091.68994140625
2015-12-07,SPX,163.3245521440735,163.3245521440735,0.0,0.0,False,2077.070068359375
2015-12-08,SPX,162.2645918632398,162.2645918632398,0.0,0.0,False,2063.590087890625
2015-12-09,SPX,161.00882861786155,161.00882861786155,0.0,0.0,False,2047.6199951171875
2015-12-10,SPX,161.37132182615733,161.37132182615733,0.0,0.0,False,2052.22998046875
2015-12-11,SPX,158.23704419384063,158.23704419384063,0.0,0.0,False,2012.3699951171875
2015-12-14,SPX,158.98954995448574,158.98954995448574,0.0,0.0,False,2021.93994140625
2015-12-15,SPX,160.6777902021935,160.6777902021935,0.0,0.0,False,2043.4100341796875
2015-12-16,SPX,163.0100234151066,163.0100234151066,0.0,0.0,False,2073.070068359375
2015-12-17,SPX,160.55826774940124,160.55826774940124,0.0,0.0,False,2041.8900146484373
2015-12-18,SPX,157.70077693436028,157.70077693436028,0.0,0.0,False,2005.550048828125
2015-12-21,SPX,158.92743705760023,158.92743705760023,0.0,0.0,False,2021.1500244140625
2015-12-22,SPX,160.3286583217396,160.3286583217396,0.0,0.0,False,2038.969970703125
2015-12-23,SPX,162.319630551347,162.319630551347,0.0,0.0,False,2064.2900390625
2015-12-24,SPX,162.06014051048726,162.06014051048726,0.0,0.0,False,2060.989990234375
2015-12-28,SPX,161.7070827801143,161.7070827801143,0.0,0.0,False,2056.5
2015-12-29,SPX,163.42599073073492,163.42599073073492,0.0,0.0,False,2078.360107421875
2015-12-30,SPX,162.246507997109,162.246507997109,0.0,0.0,False,2063.360107421875
2015-12-31,SPX,160.71945796380376,160.71945796380376,0.0,0.0,False,2043.93994140625
2016-01-04,SPX,159.25985059826036,159.25985059826036,0.0,0.0,False,2012.6600341796875
2016-01-05,SPX,159.58031740310054,159.58031740310054,0.0,0.0,False,2016.7099609375
2016-01-06,SPX,157.48735823442456,157.48735823442456,0.0,0.0,False,1990.260009765625
2016-01-07,SPX,153.75483807509934,153.75483807509934,0.0,0.0,False,1943.0899658203125
2016-01-08,SPX,152.08838557573398,152.08838557573398,0.0,0.0,False,1922.030029296875
2016-01-11,SPX,152.21815835576317,152.21815835576317,0.0,0.0,False,1923.6700439453125
2016-01-12,SPX,153.40588597600487,153.40588597600487,0.0,0.0,False,1938.6800537109373
2016-01-13,SPX,149.5760386464844,149.5760386464844,0.0,0.0,False,1890.280029296875
2016-01-14,SPX,152.0733460358378,152.0733460358378,0.0,0.0,False,1921.8399658203125
2016-01-15,SPX,148.7886989313405,148.7886989313405,0.0,0.0,False,1880.3299560546875
2016-01-19,SPX,148.8678279684822,148.8678279684822,0.0,0.0,False,1881.3299560546875
2016-01-20,SPX,147.12698915136437,147.12698915136437,0.0,0.0,False,1859.3299560546875
2016-01-21,SPX,147.89137835475915,147.89137835475915,0.0,0.0,False,1868.989990234375
2016-01-22,SPX,150.89116285740752,150.89116285740752,0.0,0.0,False,1906.9000244140625
2016-01-25,SPX,148.5315295606299,148.5315295606299,0.0,0.0,False,1877.0799560546875
2016-01-26,SPX,150.6324093604651,150.6324093604651,0.0,0.0,False,1903.6300048828125
2016-01-27,SPX,148.99601662227954,148.99601662227954,0.0,0.0,False,1882.949951171875
2016-01-28,SPX,149.81975260353062,149.81975260353062,0.0,0.0,False,1893.3599853515625
2016-01-29,SPX,153.52932225110672,153.52932225110672,0.0,0.0,False,1940.239990234375
2016-02-01,SPX,154.46127243828158,154.46127243828158,0.0,0.0,False,1939.3800048828125
2016-02-02,SPX,151.566190779211,151.566190779211,0.0,0.0,False,1903.030029296875
2016-02-03,SPX,152.3228151047528,152.3228151047528,0.0,0.0,False,1912.530029296875
2016-02-04,SPX,152.55537130678508,152.55537130678508,0.0,0.0,False,1915.449951171875
2016-02-05,SPX,149.73595791361825,149.73595791361825,0.0,0.0,False,1880.050048828125
2016-02-08,SPX,147.61660479986347,147.61660479986347,0.0,0.0,False,1853.43994140625
2016-02-09,SPX,147.51864341643216,147.51864341643216,0.0,0.0,False,1852.2099609375
2016-02-10,SPX,147.49076972783573,147.49076972783573,0.0,0.0,False,1851.8599853515625
2016-02-11,SPX,145.67646190651254,145.67646190651254,0.0,0.0,False,1829.0799560546875
2016-02-12,SPX,148.51978231058226,148.51978231058226,0.0,0.0,False,1864.780029296875
2016-02-16,SPX,150.97283218530504,150.97283218530504,0.0,0.0,False,1895.5799560546875
2016-02-17,SPX,153.46093076856985,153.46093076856985,0.0,0.0,False,1926.8199462890625
2016-02-18,SPX,152.7449260003897,152.7449260003897,0.0,0.0,False,1917.8299560546875
2016-02-19,SPX,152.74094960044695,152.74094960044695,0.0,0.0,False,1917.780029296875
2016-02-22,SPX,154.9486974043722,154.9486974043722,0.0,0.0,False,1945.5
2016-02-23,SPX,153.0189087064713,153.0189087064713,0.0,0.0,False,1921.27001953125
2016-02-24,SPX,153.6982800394818,153.6982800394818,0.0,0.0,False,1929.800048828125
2016-02-25,SPX,155.44249044372083,155.44249044372083,0.0,0.0,False,1951.699951171875
2016-02-26,SPX,155.15179519118047,155.15179519118047,0.0,0.0,False,1948.050048828125
2016-02-29,SPX,153.89181113302922,153.89181113302922,0.0,0.0,False,1932.22998046875
2016-03-01,SPX,158.56502273297994,158.56502273297994,0.0,0.0,False,1978.3499755859373
2016-03-02,SPX,159.2142368906218,159.2142368906218,0.0,0.0,False,1986.449951171875
2016-03-03,SPX,159.77128621720365,159.77128621720365,0.0,0.0,False,1993.4000244140625
2016-03-04,SPX,160.29947288437708,160.29947288437708,0.0,0.0,False,1999.989990234375
2016-03-07,SPX,160.44134019333356,160.44134019333356,0.0,0.0,False,2001.760009765625
2016-03-08,SPX,158.63796209768827,158.63796209768827,0.0,0.0,False,1979.260009765625
2016-03-09,SPX,159.43946347353062,159.43946347353062,0.0,0.0,False,1989.260009765625
2016-03-10,SPX,159.46430492852653,159.46430492852653,0.0,0.0,False,1989.5699462890625
2016-03-11,SPX,162.07880202516617,162.07880202516617,0.0,0.0,False,2022.18994140625
2016-03-14,SPX,161.87442504469774,161.87442504469774,0.0,0.0,False,2019.6400146484373
2016-03-15,SPX,161.57707116512498,161.57707116512498,0.0,0.0,False,2015.9300537109373
2016-03-16,SPX,162.4819595653634,162.4819595653634,0.0,0.0,False,2027.219970703125
2016-03-17,SPX,163.55356651350655,163.55356651350655,0.0,0.0,False,2040.5899658203125
2016-03-18,SPX,164.27412525162498,164.27412525162498,0.0,0.0,False,2049.580078125
2016-03-21,SPX,164.4360300949775,164.4360300949775,0.0,0.0,False,2051.60009765625
2016-03-22,SPX,164.29175593374492,164.29175593374492,0.0,0.0,False,2049.800048828125
2016-03-23,SPX,163.24258358832162,163.24258358832162,0.0,0.0,False,2036.7099609375
2016-03-24,SPX,163.18086641694939,163.18086641694939,0.0,0.0,False,2035.93994140625
2016-03-28,SPX,163.26984167954595,163.26984167954595,0.0,0.0,False,2037.050048828125
2016-03-29,SPX,164.70933501969404,164.70933501969404,0.0,0.0,False,2055.010009765625
2016-03-30,SPX,165.42587255339998,165.42587255339998,0.0,0.0,False,2063.949951171875
2016-03-31,SPX,165.0884436050351,165.0884436050351,0.0,0.0,False,2059.739990234375
2016-04-01,SPX,167.13360452999828,167.13360452999828,0.0,0.0,False,2072.780029296875
2016-04-04,SPX,166.59738605197526,166.59738605197526,0.0,0.0,False,2066.1298828125
2016-04-05,SPX,164.9073401374412,164.9073401374412,0.0,0.0,False,2045.1700439453125
2016-04-06,SPX,166.64012368242382,166.64012368242382,0.0,0.0,False,2066.659912109375
2016-04-07,SPX,164.6444771345027,164.6444771345027,0.0,0.0,False,2041.9100341796875
2016-04-08,SPX,165.10327179835983,165.10327179835983,0.0,0.0,False,2047.5999755859373
2016-04-11,SPX,164.65092419759432,164.65092419759432,0.0,0.0,False,2041.989990234375
2016-04-12,SPX,166.24180345465047,166.24180345465047,0.0,0.0,False,2061.719970703125
2016-04-13,SPX,167.9108939534257,167.9108939534257,0.0,0.0,False,2082.419921875
2016-04-14,SPX,167.939930344449,167.939930344449,0.0,0.0,False,2082.780029296875
2016-04-15,SPX,167.77462961534883,167.77462961534883,0.0,0.0,False,2080.72998046875
2016-04-18,SPX,168.87204771051935,168.87204771051935,0.0,0.0,False,2094.340087890625
2016-04-19,SPX,169.3929310369443,169.3929310369443,0.0,0.0,False,2100.800048828125
2016-04-20,SPX,169.52193135584312,169.52193135584312,0.0,0.0,False,2102.39990234375
2016-04-21,SPX,168.64142986588337,168.64142986588337,0.0,0.0,False,2091.47998046875
2016-04-22,SPX,168.6495009983034,168.6495009983034,0.0,0.0,False,2091.580078125
2016-04-25,SPX,168.34390036491635,168.34390036491635,0.0,0.0,False,2087.7900390625
2016-04-26,SPX,168.65916667151862,168.65916667151862,0.0,0.0,False,2091.699951171875
2016-04-27,SPX,168.93734514036635,168.93734514036635,0.0,0.0,False,2095.14990234375
2016-04-28,SPX,167.3779236140595,167.3779236140595,0.0,0.0,False,2075.81005859375
2016-04-29,SPX,166.53047439564426,166.53047439564426,0.0,0.0,False,2065.300048828125
2016-05-02,SPX,168.83106848522263,168.83106848522263,0.0,0.0,False,2081.429931640625
2016-05-03,SPX,167.3661823872493,167.3661823872493,0.0,0.0,False,2063.3701171875
2016-05-04,SPX,166.37254788747356,166.37254788747356,0.0,0.0,False,2051.1201171875
2016-05-05,SPX,166.33278349661836,166.33278349661836,0.0,0.0,False,2050.6298828125
2016-05-06,SPX,166.86083005147566,166.86083005147566,0.0,0.0,False,2057.139892578125
2016-05-09,SPX,166.98655919367664,166.98655919367664,0.0,0.0,False,2058.68994140625
2016-05-10,SPX,169.07115985709925,169.07115985709925,0.0,0.0,False,2084.389892578125
2016-05-11,SPX,167.4545829055648,167.4545829055648,0.0,0.0,False,2064.4599609375
2016-05-12,SPX,167.42620523021844,167.42620523021844,0.0,0.0,False,2064.110107421875
2016-05-13,SPX,166.0067174719042,166.0067174719042,0.0,0.0,False,2046.6099853515625
2016-05-16,SPX,167.6330275898258,167.6330275898258,0.0,0.0,False,2066.659912109375
2016-05-17,SPX,166.0553833038398,166.0553833038398,0.0,0.0,False,2047.2099609375
2016-05-18,SPX,166.08945433694055,166.08945433694055,0.0,0.0,False,2047.6300048828125
2016-05-19,SPX,165.4738092845992,165.4738092845992,0.0,0.0,False,2040.0400390625
2016-05-20,SPX,166.4698795513447,166.4698795513447,0.0,0.0,False,2052.320068359375
2016-05-23,SPX,166.12271344771807,166.12271344771807,0.0,0.0,False,2048.0400390625
2016-05-24,SPX,168.39550186328051,168.39550186328051,0.0,0.0,False,2076.06005859375
2016-05-25,SPX,169.57001681428696,169.57001681428696,0.0,0.0,False,2090.5400390625
2016-05-26,SPX,169.53433183803145,169.53433183803145,0.0,0.0,False,2090.10009765625
2016-05-27,SPX,170.26110133224722,170.26110133224722,0.0,0.0,False,2099.06005859375
2016-05-31,SPX,170.0899441459119,170.0899441459119,0.0,0.0,False,2096.949951171875
2016-06-01,SPX,171.28300343199115,171.28300343199115,0.0,0.0,False,2099.330078125
2016-06-02,SPX,171.76682277614108,171.76682277614108,0.0,0.0,False,2105.260009765625
2016-06-03,SPX,171.26666962400387,171.26666962400387,0.0,0.0,False,2099.1298828125
2016-06-06,SPX,172.10541066415047,172.10541066415047,0.0,0.0,False,2109.409912109375
2016-06-07,SPX,172.32733134071907,172.32733134071907,0.0,0.0,False,2112.1298828125
2016-06-08,SPX,172.89766010936745,172.89766010936745,0.0,0.0,False,2119.1201171875
2016-06-09,SPX,172.6006636738915,172.6006636738915,0.0,0.0,False,2115.47998046875
2016-06-10,SPX,171.017021312413,171.017021312413,0.0,0.0,False,2096.070068359375
2016-06-13,SPX,169.62918545400146,169.62918545400146,0.0,0.0,False,2079.06005859375
2016-06-14,SPX,169.32404203380992,169.32404203380992,0.0,0.0,False,2075.320068359375
2016-06-15,SPX,169.01236509042343,169.01236509042343,0.0,0.0,False,2071.5
2016-06-16,SPX,169.54187925838167,169.54187925838167,0.0,0.0,False,2077.989990234375
2016-06-17,SPX,168.9895176785193,168.9895176785193,0.0,0.0,False,2071.219970703125
2016-06-20,SPX,169.97104010360832,169.97104010360832,0.0,0.0,False,2083.25
2016-06-21,SPX,170.4320120358541,170.4320120358541,0.0,0.0,False,2088.89990234375
2016-06-22,SPX,170.15053271796606,170.15053271796606,0.0,0.0,False,2085.449951171875
2016-06-23,SPX,172.42443782113122,172.42443782113122,0.0,0.0,False,2113.320068359375
2016-06-24,SPX,166.23098650044386,166.23098650044386,0.0,0.0,False,2037.4100341796875
2016-06-27,SPX,163.2227870914995,163.2227870914995,0.0,0.0,False,2000.5400390625
2016-06-28,SPX,166.123282964118,166.123282964118,0.0,0.0,False,2036.0899658203125
2016-06-29,SPX,168.95280644910397,168.95280644910397,0.0,0.0,False,2070.77001953125
2016-06-30,SPX,171.2446588217771,171.2446588217771,0.0,0.0,False,2098.860107421875
2016-07-01,SPX,172.57834656739035,172.57834656739035,0.0,0.0,False,2102.949951171875
2016-07-05,SPX,171.3966202329945,171.3966202329945,0.0,0.0,False,2088.550048828125
2016-07-06,SPX,172.31410004091876,172.31410004091876,0.0,0.0,False,2099.72998046875
2016-07-07,SPX,172.16391488947204,172.16391488947204,0.0,0.0,False,2097.89990234375
2016-07-08,SPX,174.7899912195716,174.7899912195716,0.0,0.0,False,2129.89990234375
2016-07-11,SPX,175.38578308837782,175.38578308837782,0.0,0.0,False,2137.159912109375
2016-07-12,SPX,176.6151134675759,176.6151134675759,0.0,0.0,False,2152.139892578125
2016-07-13,SPX,176.638915489977,176.638915489977,0.0,0.0,False,2152.429931640625
2016-07-14,SPX,177.567895601654,177.567895601654,0.0,0.0,False,2163.75
2016-07-15,SPX,177.40294438075472,177.40294438075472,0.0,0.0,False,2161.739990234375
2016-07-18,SPX,177.82557052598116,177.82557052598116,0.0,0.0,False,2166.889892578125
2016-07-19,SPX,177.57035995245815,177.57035995245815,0.0,0.0,False,2163.780029296875
2016-07-20,SPX,178.3286386913595,178.3286386913595,0.0,0.0,False,2173.02001953125
2016-07-21,SPX,177.684421327483,177.684421327483,0.0,0.0,False,2165.169921875
2016-07-22,SPX,178.49358991225878,178.49358991225878,0.0,0.0,False,2175.030029296875
2016-07-25,SPX,177.95606090636704,177.95606090636704,0.0,0.0,False,2168.47998046875
2016-07-26,SPX,178.0135023190135,178.0135023190135,0.0,0.0,False,2169.179931640625
2016-07-27,SPX,177.80014563841632,177.80014563841632,0.0,0.0,False,2166.580078125
2016-07-28,SPX,178.08572983648486,178.08572983648486,0.0,0.0,False,2170.06005859375
2016-07-29,SPX,178.37624273616171,178.37624273616171,0.0,0.0,False,2173.60009765625
2016-08-01,SPX,179.14974285127576,179.14974285127576,0.0,0.0,False,2170.840087890625
2016-08-02,SPX,178.01006035709656,178.01006035709656,0.0,0.0,False,2157.030029296875
2016-08-03,SPX,178.56793378957062,178.56793378957062,0.0,0.0,False,2163.7900390625
2016-08-04,SPX,178.60589231269464,178.60589231269464,0.0,0.0,False,2164.25
2016-08-05,SPX,180.14252747279184,180.14252747279184,0.0,0.0,False,2182.8701171875
2016-08-08,SPX,179.97910837456521,179.97910837456521,0.0,0.0,False,2180.889892578125
2016-08-09,SPX,180.04926313970208,180.04926313970208,0.0,0.0,False,2181.739990234375
2016-08-10,SPX,179.53347853674293,179.53347853674293,0.0,0.0,False,2175.489990234375
2016-08-11,SPX,180.38349559198682,180.38349559198682,0.0,0.0,False,2185.7900390625
2016-08-12,SPX,180.23990196443646,180.23990196443646,0.0,0.0,False,2184.050048828125
2016-08-15,SPX,180.74329564822295,180.74329564822295,0.0,0.0,False,2190.14990234375
2016-08-16,SPX,179.7529892105414,179.7529892105414,0.0,0.0,False,2178.14990234375
2016-08-17,SPX,180.08887378538248,180.08887378538248,0.0,0.0,False,2182.219970703125
2016-08-18,SPX,180.4850003900223,180.4850003900223,0.0,0.0,False,2187.02001953125
2016-08-19,SPX,180.2250530092653,180.2250530092653,0.0,0.0,False,2183.8701171875
